0.39,1.77,1.0,7.63,3.74,9.79,2.99,8.88,1.67
1.34,3.88,2.49,6.28,6.1,9.56,2.19,4.27,0.78
0.88,5.28,1.49,8.33,7.29,9.6,1.21,4.02,0.73
0.03,2.95,0.24,6.49,4.39,6.61,2.63,3.92,0.19
0.21,1.99,1.25,6.42,5.57,6.95,2.69,4.46,1.46
1.03,4.51,1.13,9.05,7.48,9.71,4.52,7.86,3.16
3.47,7.0,4.6,9.24,8.27,9.33,4.42,8.71,2.21
1.86,4.82,4.19,9.19,6.74,10.0,3.98,9.83,2.14
0.05,2.6,1.14,8.04,3.09,8.64,1.34,6.67,0.48
2.15,4.09,3.92,7.33,6.71,9.03,5.75,8.01,4.34
2.36,4.3,2.6,9.11,5.71,9.3,4.56,9.16,1.94
5.47,6.19,5.53,8.12,6.81,8.73,6.43,8.51,2.19
0.24,3.37,0.67,9.19,4.22,9.43,5.72,7.89,4.98
2.76,5.94,4.3,9.19,8.26,9.75,5.18,8.66,4.75
2.92,7.95,3.7,9.25,9.03,9.63,5.51,7.67,0.32
0.78,3.15,2.31,8.36,8.24,9.99,5.83,9.8,1.59
1.02,5.22,3.76,8.47,5.93,9.49,1.27,3.32,0.1
4.23,5.37,4.46,9.09,7.7,9.61,5.48,8.46,5.54
0.96,3.47,1.13,8.51,7.3,8.92,3.84,7.42,1.91
4.18,7.32,4.82,8.57,7.72,9.66,4.01,6.61,2.85
0.87,4.78,1.18,6.84,6.24,7.19,1.84,6.69,1.1
1.51,5.34,2.15,9.77,8.65,9.78,6.33,7.4,3.71
0.35,1.07,0.82,9.06,2.94,9.51,3.03,6.56,2.06
1.7,2.64,2.28,8.15,5.5,8.48,5.88,7.92,3.74
1.49,6.39,2.97,9.63,6.88,9.91,4.15,7.08,2.9
0.11,1.91,0.56,9.05,7.6,9.9,4.31,8.57,1.31
0.02,1.56,1.17,9.9,5.38,9.97,3.38,8.31,2.74
2.14,4.82,2.58,8.0,6.79,9.89,2.06,9.13,1.8
2.07,4.6,3.16,9.15,6.46,9.62,2.16,7.73,0.62
0.49,5.42,1.01,8.16,6.53,9.64,5.4,7.51,1.5
0.39,6.15,1.58,9.48,9.01,9.6,6.12,7.6,4.21
3.03,3.78,3.24,8.49,7.72,9.37,5.85,8.98,3.6
3.23,4.31,3.27,8.89,5.09,9.91,4.53,8.09,4.46
1.03,3.99,1.99,6.82,5.98,9.85,2.71,7.36,0.03
3.04,6.86,3.71,9.61,9.46,9.76,4.61,6.49,1.41
3.29,6.4,5.08,8.83,7.0,8.91,6.28,7.72,3.96
6.25,7.16,6.49,9.15,7.23,9.71,2.65,8.77,0.01
0.08,1.55,0.74,6.99,3.94,9.57,1.68,8.91,0.31
0.8,5.7,2.81,9.1,6.32,9.99,4.66,7.18,0.95
6.4,7.22,6.63,9.48,7.38,9.54,6.36,7.86,5.8
0.12,4.46,0.36,5.53,4.87,9.35,2.15,6.54,1.43
1.22,5.14,1.43,8.74,8.11,9.21,3.77,5.94,0.08
0.28,1.5,0.56,8.85,6.12,8.89,0.99,6.41,0.97
2.29,3.42,2.58,6.67,5.85,7.93,5.65,6.32,2.98
2.13,3.89,3.31,9.01,6.91,9.2,1.94,5.83,0.11
0.07,1.16,0.95,7.42,6.97,7.5,0.7,2.87,0.33
4.26,5.94,5.1,7.56,6.93,8.7,2.84,8.27,0.02
0.69,3.98,1.16,8.15,7.97,8.77,4.99,7.85,4.59
3.29,3.6,3.46,6.82,6.66,9.38,5.57,7.12,4.57
0.63,2.81,1.77,7.2,5.01,8.98,5.59,7.22,2.53
2.72,3.68,3.07,8.72,8.04,9.72,5.62,8.85,1.94
1.78,4.84,3.37,7.0,6.93,9.76,0.81,8.9,1.58
0.42,2.35,0.47,6.14,4.05,9.06,7.27,8.58,4.81
0.22,3.28,1.11,9.37,7.86,9.59,3.12,7.31,3.21
3.02,6.08,3.72,8.74,6.55,8.84,4.74,7.02,3.04
0.79,3.3,2.18,6.14,3.4,6.42,1.19,2.71,0.65
0.67,3.0,0.96,5.19,3.13,6.7,4.59,6.09,1.48
2.16,6.87,3.2,8.15,6.97,9.95,5.39,7.35,4.52
2.76,5.76,3.68,9.15,6.93,9.69,5.3,7.83,5.42
1.82,5.41,2.04,8.77,8.16,8.85,2.11,8.21,1.68
1.28,4.59,1.95,9.87,9.76,9.96,7.02,9.49,1.18
2.45,5.28,4.68,8.37,8.05,9.69,5.29,9.28,0.04
3.15,4.2,3.4,7.5,6.74,9.97,4.49,7.92,1.48
1.34,4.39,1.61,7.51,5.83,8.74,4.35,5.47,1.53
1.82,5.1,3.48,9.19,8.95,9.45,1.72,4.73,1.57
0.81,4.3,1.42,6.91,5.63,9.07,3.44,7.57,1.93
1.9,3.97,1.93,5.86,4.03,7.21,0.29,6.18,0.68
0.0,1.32,1.07,9.17,6.22,9.63,5.52,7.56,0.78
0.69,3.96,1.54,7.73,4.83,9.75,5.76,6.61,4.72
1.44,4.91,4.83,8.38,5.91,9.28,2.78,6.54,2.38
0.07,3.77,0.72,9.01,5.61,9.91,3.89,9.39,2.37
2.72,6.43,2.83,7.02,6.8,9.98,4.64,7.02,0.47
1.12,2.76,2.05,6.23,4.6,6.84,2.68,4.41,2.77
0.9,4.51,4.2,8.38,8.16,8.79,1.14,3.3,1.27
0.02,6.52,1.47,8.55,6.7,9.01,3.42,7.92,0.21
4.87,8.8,5.35,9.69,9.49,9.81,5.99,8.6,3.77
0.21,3.57,2.02,7.52,5.06,7.6,3.79,4.8,2.75
2.57,3.31,2.95,7.22,7.03,8.84,3.84,6.81,0.1
0.02,3.75,1.94,8.63,8.55,9.34,5.16,8.84,5.3
0.61,3.02,1.58,5.28,4.75,7.07,0.33,3.57,0.47
2.66,4.41,3.75,8.88,5.27,9.37,7.79,8.48,7.77
0.49,3.34,2.12,8.11,6.16,9.81,6.44,8.1,1.7
4.07,5.42,5.11,7.77,6.72,7.82,5.9,6.52,4.44
1.45,5.6,1.63,6.85,5.64,7.61,3.31,4.97,2.58
1.04,5.07,2.41,7.03,5.52,9.45,5.23,7.36,5.35
2.48,3.19,3.04,8.05,6.88,9.71,5.57,6.51,1.88
3.29,4.03,3.96,9.16,9.05,9.53,2.43,8.91,0.81
0.13,0.42,0.35,6.77,6.74,8.08,2.25,6.32,2.65
0.21,4.52,3.37,8.88,6.68,9.62,3.46,8.11,0.56
0.63,3.89,0.69,7.54,6.89,8.92,2.02,4.42,0.95
1.49,4.74,4.67,8.82,6.08,9.65,2.06,8.45,2.01
1.75,4.89,3.79,8.63,5.81,9.33,1.26,6.51,0.76
1.36,5.46,3.54,8.13,6.07,8.79,1.33,6.16,1.43
0.03,3.59,2.64,9.85,7.02,9.88,6.06,9.48,4.04
1.29,4.74,1.43,6.89,5.58,7.39,3.47,6.79,0.55
1.71,2.89,1.79,7.83,7.23,9.69,3.63,9.29,2.37
0.8,5.28,2.32,8.89,5.45,9.29,3.42,8.52,3.88
0.05,3.79,0.07,7.25,5.52,8.38,6.03,6.88,5.08
2.27,6.04,4.88,9.04,6.9,9.67,8.14,9.44,4.36
2.93,3.5,2.96,9.0,8.79,9.07,1.53,4.37,0.72
1.84,4.19,2.55,9.6,7.93,9.97,5.76,7.34,2.1
1.53,4.77,2.49,8.27,6.06,9.24,4.12,7.08,1.15
1.06,4.91,3.0,7.67,5.98,8.47,2.15,5.23,1.71
0.66,4.07,1.9,7.4,6.01,9.74,7.68,8.13,7.51
2.86,5.78,5.21,9.23,8.76,9.35,7.08,9.29,4.22
1.4,2.99,2.06,6.8,6.12,9.67,3.33,4.69,0.47
0.94,1.64,1.13,6.71,5.86,7.14,3.15,6.88,0.63
0.46,2.67,2.04,8.36,6.73,9.51,3.92,9.37,1.06
0.75,5.31,3.85,9.09,7.86,9.92,0.64,8.71,0.52
3.39,5.24,3.7,8.47,7.05,8.97,3.94,5.97,3.8
3.39,5.34,4.98,7.46,6.38,8.45,4.34,5.44,3.48
0.5,3.11,2.28,6.36,5.15,6.41,5.57,6.1,5.47
0.95,3.15,1.1,8.61,6.07,9.88,2.65,5.51,2.41
1.52,2.02,1.58,8.13,5.93,8.9,2.08,6.62,1.64
0.21,1.78,0.91,7.53,6.47,9.2,3.4,8.22,2.72
0.25,2.97,1.34,8.85,6.71,9.53,7.83,9.39,7.57
1.34,4.96,3.51,7.79,6.37,8.88,6.23,7.58,2.72
1.45,3.59,3.28,7.18,5.13,8.32,5.77,7.14,3.56
2.35,5.9,2.66,8.84,6.84,9.12,1.99,4.86,1.38
0.79,5.45,0.84,5.75,5.72,6.13,4.01,4.44,2.78
0.22,3.36,1.8,8.11,3.49,8.52,4.52,7.31,2.39
0.82,4.99,2.16,7.04,5.83,9.39,4.68,8.69,3.35
0.38,3.59,2.5,8.58,8.24,9.12,6.87,8.67,5.39
0.86,4.37,2.94,9.05,6.81,9.14,1.08,4.43,0.65
0.9,1.84,1.65,8.76,3.38,9.68,5.2,7.35,2.79
1.8,4.39,2.93,8.81,6.27,8.96,3.33,8.51,3.25
1.44,5.13,4.43,8.27,7.91,9.98,8.09,8.85,5.51
0.79,1.23,1.1,5.51,4.21,7.13,3.13,4.97,1.88
0.07,3.07,1.73,5.65,3.54,5.91,3.04,5.61,0.57
0.08,4.64,1.01,9.29,8.53,9.63,5.85,8.84,4.69
2.68,6.78,3.67,9.53,6.91,9.65,2.11,7.11,2.29
0.07,4.37,0.54,7.59,6.97,8.75,4.38,6.12,1.27
0.06,2.91,1.11,7.47,4.67,9.04,2.05,8.15,0.16
1.56,4.31,3.24,9.57,6.71,9.95,3.27,5.2,0.94
0.6,2.97,1.22,7.0,4.51,7.36,5.06,6.3,0.47
0.02,4.9,0.91,7.83,7.06,7.94,3.94,6.1,3.36
1.89,5.23,4.52,8.71,7.08,9.48,3.73,9.18,2.67
1.04,4.91,1.54,8.72,7.45,8.91,3.46,5.82,2.83
3.0,5.39,4.24,7.36,6.39,8.12,2.72,6.38,1.25
0.12,3.15,2.42,5.75,5.52,5.97,2.21,5.78,1.85
0.16,3.74,1.74,6.4,5.75,9.27,4.13,6.58,0.72
1.56,4.13,2.86,8.18,5.81,8.91,1.44,4.22,1.26
0.54,3.07,1.16,5.35,5.12,8.77,4.92,7.55,1.83
0.72,3.57,3.26,8.98,5.92,9.57,1.9,6.6,1.39
1.12,3.42,1.96,8.74,7.17,9.43,3.06,8.11,1.11
0.01,4.28,1.86,9.42,6.41,9.62,0.85,8.92,1.01
2.79,4.87,3.77,7.48,6.32,8.3,3.67,7.42,0.2
1.45,4.61,2.53,6.34,6.28,8.44,7.04,8.25,6.34
2.57,5.34,3.55,9.11,8.7,9.78,5.88,8.72,1.31
0.43,2.45,1.37,7.68,4.47,9.82,6.76,9.34,5.96
4.59,6.13,5.05,7.54,6.65,8.93,2.34,5.18,2.53
1.7,5.44,4.36,8.55,7.08,9.82,7.38,8.23,6.71
1.75,4.63,3.16,8.5,6.39,9.67,5.3,7.5,4.92
4.1,6.32,4.17,7.26,7.25,9.67,6.04,7.88,3.53
0.07,2.51,2.41,6.66,6.15,9.43,4.44,8.26,1.04
0.37,4.18,3.65,7.7,4.87,8.66,1.55,7.66,1.54
2.44,3.57,3.49,6.7,6.58,8.72,6.63,8.13,4.87
0.3,1.85,0.43,6.32,4.91,7.24,3.41,4.71,2.11
1.61,3.24,1.62,7.24,3.6,8.16,2.57,7.01,0.28
0.85,5.22,1.89,6.97,5.36,9.99,3.39,8.36,2.53
1.36,3.03,2.26,8.88,6.55,9.24,3.03,7.13,2.55
1.87,6.46,2.09,9.05,8.6,9.23,3.03,6.54,0.68
1.56,4.35,3.26,8.06,7.35,9.84,5.0,8.46,2.15
0.23,5.86,0.25,7.62,7.2,8.76,0.06,4.25,0.01
0.87,4.4,1.82,7.33,6.83,8.58,1.02,3.88,0.5
2.93,4.83,3.74,8.29,5.3,9.49,5.33,9.12,5.43
0.28,5.56,3.2,8.96,6.46,9.09,2.22,8.53,1.94
0.59,4.58,2.99,8.85,7.51,9.36,0.97,5.61,0.02
0.48,3.05,1.18,6.42,4.45,6.68,6.36,6.64,5.89
1.83,4.31,2.39,7.14,6.39,8.9,1.46,8.43,0.25
2.83,5.78,4.47,8.85,7.57,9.5,5.73,8.52,5.49
2.19,7.35,3.47,9.18,7.79,9.74,2.95,8.36,2.94
1.25,6.38,3.24,9.64,7.43,9.97,4.51,6.03,1.04
2.11,4.2,2.98,8.33,6.03,9.99,5.52,7.02,2.01
3.8,6.2,5.94,8.67,7.03,9.63,5.8,7.48,0.93
3.77,6.56,5.32,9.84,7.84,9.86,4.41,5.9,2.95
1.78,5.48,2.45,8.54,6.32,9.51,3.41,9.4,3.05
0.89,4.78,2.09,7.13,7.04,9.48,6.31,8.47,5.38
0.94,2.29,1.97,7.94,4.52,9.33,7.76,8.73,5.65
0.48,4.01,1.84,7.82,5.62,8.76,4.27,7.61,3.02
1.85,3.24,2.68,7.17,6.76,7.38,0.35,7.17,0.41
3.34,6.77,3.84,8.46,7.89,9.95,1.51,6.72,0.66
1.88,7.59,2.83,8.66,8.34,9.34,6.18,8.2,5.2
0.72,4.2,3.57,7.34,6.96,7.96,3.82,4.71,1.66
3.83,6.19,5.27,8.17,7.88,8.7,1.4,6.19,0.31
0.25,1.04,1.01,7.37,4.6,9.37,5.54,7.78,1.58
0.63,1.54,1.12,6.17,5.83,8.0,5.57,6.73,3.72
1.02,3.87,1.79,6.12,5.34,9.61,2.72,9.26,1.33
0.11,4.1,0.36,9.2,8.07,9.52,4.8,7.58,1.35
0.03,2.76,2.22,6.51,5.21,8.56,2.55,8.55,2.92
0.2,4.32,2.86,7.88,5.69,9.85,6.91,9.84,6.42
1.16,4.35,3.15,9.4,7.34,9.64,4.96,8.66,0.9
0.85,4.93,0.97,7.12,5.67,8.09,3.73,7.54,3.52
0.48,2.67,1.72,5.23,3.99,6.12,3.37,5.83,1.22
2.15,5.08,2.63,7.49,5.1,8.9,6.78,8.53,0.64
1.13,6.35,2.86,9.0,7.26,9.14,5.23,7.0,4.02
0.01,2.44,0.37,8.54,3.83,8.61,2.71,5.08,0.19
1.05,4.19,2.98,7.94,7.73,8.77,2.28,6.35,2.04
2.04,3.4,2.53,8.18,5.93,9.91,1.94,8.72,2.0
0.19,2.56,0.74,6.18,4.73,9.71,3.47,8.2,2.83
1.61,4.84,4.38,8.05,7.07,8.46,1.96,7.95,1.0
1.52,3.2,1.92,6.63,6.61,8.91,1.8,3.23,0.1
1.25,2.34,1.59,9.65,6.71,9.78,7.94,9.24,5.83
0.11,1.0,0.42,6.31,5.29,7.39,2.0,4.84,0.19
0.41,1.81,0.47,5.4,4.34,9.18,5.11,7.39,1.66
0.73,6.86,1.02,8.42,7.52,8.67,3.25,7.47,1.6
3.03,5.51,3.69,7.32,6.79,8.91,7.79,8.32,6.64
1.07,3.08,1.22,8.82,4.23,9.72,4.12,8.3,3.94
0.1,2.12,2.07,8.5,3.51,9.24,7.39,9.11,1.11
0.9,4.43,3.53,7.52,7.14,9.76,7.06,8.41,5.2
0.79,5.04,1.68,6.01,5.88,9.8,3.16,6.36,1.51
1.09,2.83,2.41,9.09,7.48,9.47,0.77,3.97,0.46
0.2,4.41,1.72,7.58,6.49,9.11,4.15,6.77,4.07
0.43,2.79,1.64,8.63,3.97,9.81,5.22,6.22,3.68
1.06,2.77,1.18,8.79,8.7,9.84,6.43,9.33,1.69
2.24,6.01,3.28,8.62,6.08,9.87,6.9,8.77,2.62
1.71,5.69,1.85,7.62,7.52,8.6,1.49,5.42,0.56
0.81,3.39,1.35,7.62,5.65,9.76,6.11,8.72,1.5
4.08,6.33,4.12,8.44,8.37,9.21,4.28,8.06,3.8
2.18,5.61,2.22,6.44,5.63,9.45,6.18,8.99,3.98
0.21,2.88,0.31,7.73,2.9,9.93,8.0,9.81,6.26
3.85,4.96,4.66,9.29,8.73,9.59,7.35,9.19,0.36
1.03,2.11,1.59,9.55,5.83,9.71,3.1,7.07,3.47
1.64,5.35,3.04,7.96,5.82,7.98,4.48,5.93,2.69
3.05,3.89,3.07,8.57,7.24,9.06,1.64,3.48,0.65
1.92,3.42,2.48,6.64,5.48,9.14,1.25,4.35,0.66
1.49,4.78,2.53,7.35,5.13,8.38,2.87,5.49,0.25
1.72,5.04,4.58,8.7,6.39,9.7,4.56,8.22,2.23
0.85,3.63,2.18,9.09,7.96,9.66,2.55,8.39,0.2
0.34,6.32,0.46,9.07,9.06,9.76,6.54,9.22,0.66
2.79,3.71,3.22,8.98,6.47,9.16,3.24,5.41,0.42
3.11,6.15,4.54,8.54,6.75,9.08,2.81,4.64,0.54
0.09,2.72,1.24,7.54,5.36,9.78,4.84,7.16,4.57
0.27,5.49,1.71,7.58,7.37,7.87,4.13,6.53,3.93
1.61,2.27,1.65,8.33,5.64,9.9,6.62,8.35,1.94
0.44,4.43,1.7,9.1,5.29,9.14,2.81,6.78,3.15
0.96,3.42,2.86,7.61,5.62,8.9,2.55,5.8,1.9
0.4,2.95,1.72,8.23,3.52,8.72,6.74,7.77,5.11
1.52,5.03,2.06,6.97,6.91,9.94,4.14,6.53,1.67
0.41,2.96,2.1,7.08,5.17,8.5,2.47,6.29,1.09
2.15,4.74,2.41,9.49,8.36,9.83,0.13,3.73,0.29
0.17,1.63,0.2,6.94,4.58,8.56,5.59,6.89,5.25
2.88,5.16,4.29,7.49,6.74,8.7,4.73,5.53,2.3
1.2,5.6,1.42,7.29,6.74,9.76,3.29,8.07,0.28
0.93,3.15,2.79,8.26,5.47,9.62,5.45,9.12,5.15
2.68,6.16,4.14,9.16,6.89,9.9,3.69,9.37,3.84
1.7,3.78,3.59,6.47,6.1,6.67,5.08,6.23,0.95
1.78,6.24,2.49,7.64,6.38,9.33,0.76,9.11,0.47
0.01,4.02,1.52,8.43,4.7,8.82,5.22,8.07,1.8
2.25,4.75,4.07,8.75,7.05,9.98,4.6,8.46,3.06
0.81,4.22,2.34,9.04,8.23,9.31,2.25,7.6,1.01
0.23,4.76,2.34,8.68,7.63,8.83,2.98,5.2,1.75
0.66,2.06,1.37,6.61,4.21,7.29,5.19,6.48,3.58
0.26,2.62,2.26,6.09,4.15,6.57,5.06,6.5,4.91
0.91,2.56,2.21,9.34,4.07,9.89,5.02,8.14,4.62
0.27,4.17,3.79,8.24,7.77,9.47,6.97,7.52,5.6
3.24,5.09,4.43,9.46,8.57,9.69,5.63,9.26,1.76
1.52,6.45,2.21,9.17,7.49,9.33,0.18,8.42,0.91
2.6,4.45,2.68,7.94,5.06,9.98,2.96,5.48,1.69
3.38,4.11,3.67,6.29,5.05,7.62,1.4,3.46,0.21
0.05,4.33,0.66,8.53,6.57,9.98,3.96,6.26,0.83
0.83,3.85,1.74,7.65,7.19,7.89,3.88,5.0,2.97
1.12,6.17,1.56,8.64,7.31,8.73,0.99,4.78,0.82
2.72,4.97,2.9,9.75,5.41,9.95,1.54,4.57,0.85
0.57,3.7,2.66,5.83,4.97,7.13,3.53,5.05,0.93
1.5,3.43,2.7,7.58,4.84,8.99,3.17,8.45,1.28
1.22,2.73,1.99,6.75,6.59,9.81,4.01,9.35,1.6
0.78,2.9,2.74,6.43,5.06,7.56,4.97,6.47,4.24
1.45,5.19,2.79,7.73,7.23,9.29,7.6,9.17,5.58
2.0,5.75,3.42,8.37,6.23,9.83,5.24,8.7,5.42
1.16,3.87,1.3,5.7,4.82,5.87,2.47,4.87,1.13
1.57,2.98,2.63,7.9,6.2,8.04,6.03,6.81,3.37
0.47,0.67,0.55,7.62,2.1,8.74,5.11,6.87,2.75
0.37,2.06,1.06,6.14,3.45,7.58,4.34,6.07,0.07
0.37,3.53,0.4,5.65,5.22,9.1,6.95,8.63,6.66
1.16,3.12,3.07,8.31,7.97,8.85,3.78,4.95,0.69
1.28,4.2,1.6,6.73,5.31,8.2,2.52,5.99,0.81
1.57,4.47,2.72,8.66,7.48,9.81,5.54,8.43,4.39
0.93,3.48,1.24,8.44,7.02,9.32,4.06,7.2,2.04
2.39,5.33,4.22,8.08,7.23,9.74,4.24,8.35,1.89
1.88,3.72,2.77,7.79,6.21,8.32,1.55,7.94,0.77
3.55,4.87,4.65,8.21,8.08,9.77,4.61,6.31,0.96
2.54,5.38,2.69,8.31,7.17,9.73,2.3,6.35,2.11
0.25,2.57,0.57,8.51,3.69,9.71,8.48,9.03,7.37
4.7,6.89,4.94,8.28,8.27,9.72,4.48,8.82,3.09
0.97,1.62,1.02,6.59,3.89,7.63,3.82,6.04,3.48
2.08,5.46,2.36,9.33,6.35,9.49,1.33,8.48,1.57
1.26,3.17,3.06,6.69,4.9,8.23,4.18,6.96,3.76
3.6,6.11,4.27,7.59,7.26,9.05,3.46,7.42,0.13
2.66,5.41,3.82,8.02,5.87,9.49,3.47,5.46,1.14
0.35,3.58,1.84,6.92,4.89,8.47,3.31,4.97,1.83
2.6,4.03,2.75,6.6,5.46,7.85,5.34,7.6,2.0
2.45,4.07,3.02,6.37,5.07,7.23,4.34,6.9,4.26
2.33,5.8,4.17,8.85,7.19,9.87,2.58,7.09,0.97
3.02,6.38,4.14,8.37,7.93,9.03,6.46,8.6,5.52
0.91,5.11,0.94,6.52,6.47,9.54,1.7,3.57,0.6
0.47,3.15,1.33,9.42,9.03,9.54,4.3,9.32,4.31
1.91,5.65,3.53,9.1,7.93,9.79,2.68,7.18,1.19
0.93,3.21,1.81,4.63,4.34,6.55,3.27,4.36,3.26
0.77,5.94,2.28,7.7,6.94,9.08,3.21,6.2,0.46
0.36,5.51,1.52,8.33,6.6,9.69,2.9,9.62,3.45
2.64,5.18,3.37,8.29,6.87,9.63,2.75,5.94,2.23
2.38,6.57,4.93,9.48,6.65,9.69,4.35,9.06,4.27
0.56,2.42,1.52,8.16,3.08,9.43,4.74,8.89,2.69
0.17,2.95,2.2,6.16,5.84,7.3,3.05,4.24,0.95
1.36,3.52,1.81,5.49,3.68,6.09,2.61,5.0,0.26
0.6,2.42,1.31,6.4,6.0,8.71,0.99,8.47,0.04
0.37,2.27,2.07,8.52,4.85,9.78,3.78,7.69,0.4
3.78,5.67,4.0,8.01,6.56,9.55,4.34,8.95,1.38
0.54,3.91,0.55,8.16,7.39,9.94,4.45,9.0,0.47
0.95,3.12,1.41,7.24,4.23,7.32,1.52,3.15,1.38
0.55,6.04,1.33,9.24,6.46,9.49,3.07,7.6,1.85
0.81,3.21,3.04,8.34,5.62,8.98,2.88,6.25,1.74
2.82,4.5,3.88,8.25,8.23,8.65,1.73,3.69,0.98
3.42,7.15,3.69,8.3,7.62,8.49,1.74,3.9,1.95
1.59,4.69,4.16,9.04,9.01,9.33,0.22,8.67,0.01
3.04,6.22,4.51,7.98,7.05,8.75,2.55,8.13,2.91
1.7,5.26,2.68,7.98,7.41,8.7,1.5,8.55,2.2
3.93,7.51,5.5,9.38,7.91,9.56,4.18,8.66,2.72
0.09,2.84,1.59,7.01,6.98,9.25,5.51,9.15,3.11
1.68,4.57,1.94,7.05,5.38,9.51,7.79,8.99,4.1
0.42,2.53,0.99,8.81,7.46,9.64,2.97,7.13,3.36
0.8,1.5,0.83,8.21,7.76,9.11,5.99,7.48,3.87
5.11,6.59,5.3,8.85,6.78,9.78,6.43,7.95,1.49
2.32,3.57,2.42,6.69,4.1,7.16,4.13,6.82,2.91
1.71,3.41,2.12,7.17,6.27,9.74,5.88,9.7,3.89
1.07,3.01,2.82,8.2,5.93,9.55,1.36,8.12,0.26
2.09,3.71,3.58,7.27,7.09,9.78,5.36,8.46,4.18
3.35,5.04,4.61,8.58,5.81,8.86,6.27,7.57,1.56
0.79,4.33,1.15,7.79,5.72,8.96,5.54,7.11,3.99
2.09,2.8,2.57,8.27,2.95,8.3,3.8,6.04,1.07
0.84,2.53,2.46,9.19,4.05,9.89,4.93,6.24,4.07
4.68,6.72,5.98,8.85,8.66,9.04,3.64,7.8,4.01
2.56,6.45,2.84,8.36,7.21,9.19,4.97,6.56,2.21
0.91,4.16,2.39,8.01,4.88,8.97,0.69,5.59,0.13
0.96,3.16,2.67,9.82,6.49,9.83,5.97,9.63,2.75
1.72,3.57,3.33,6.83,6.14,8.9,3.87,5.54,2.58
2.9,4.66,3.19,8.87,5.76,9.66,2.58,4.2,0.39
0.46,1.38,0.59,6.47,4.71,7.76,5.23,7.23,3.62
0.88,1.67,1.15,6.56,4.62,7.56,1.46,6.66,0.88
1.05,2.96,2.02,6.16,5.5,8.92,1.08,7.81,0.07
0.41,1.72,1.25,7.94,4.77,8.75,2.64,5.39,2.83
2.66,4.53,4.43,8.26,6.01,8.74,1.82,4.22,0.67
0.52,5.84,2.48,8.49,7.13,8.63,6.89,7.32,5.55
0.28,3.19,2.43,8.45,3.29,8.87,2.16,6.81,1.64
1.31,3.6,3.05,8.09,7.54,9.06,6.34,8.36,1.53
2.64,5.11,3.21,7.78,6.16,9.79,3.15,9.48,3.42
4.44,5.4,4.48,9.42,5.6,9.69,3.78,6.43,0.78
1.09,2.68,2.21,8.38,3.5,9.24,5.07,8.09,3.25
0.14,0.57,0.26,5.89,3.46,8.98,6.49,8.47,3.32
0.05,1.19,0.29,8.29,4.41,8.62,0.57,6.82,1.15
0.49,3.05,1.46,6.89,5.72,9.51,7.96,9.26,4.24
1.36,2.03,1.69,7.28,5.71,8.03,5.02,5.93,4.37
1.31,3.9,3.82,7.29,6.02,7.6,5.26,6.98,0.46
3.34,5.39,4.44,7.59,7.21,8.72,2.41,4.94,0.86
0.01,1.64,1.07,5.16,3.84,7.53,2.29,4.71,2.22
0.95,4.19,1.5,8.9,6.68,9.81,1.26,5.77,1.34
2.29,6.74,3.76,9.71,8.5,9.76,1.37,4.41,0.87
0.81,4.75,4.55,9.3,6.7,9.49,3.36,7.64,3.36
1.44,5.13,2.93,8.24,7.92,8.69,5.5,8.58,4.8
1.28,1.8,1.35,6.38,4.34,7.88,6.62,7.51,4.88
1.89,5.83,3.39,8.19,7.96,9.48,0.66,5.75,0.49
0.11,4.06,2.46,8.89,7.13,9.56,6.17,8.54,3.34
0.25,2.28,1.63,5.22,4.44,7.97,0.08,6.39,0.18
1.92,3.35,2.07,7.35,5.08,8.11,3.7,7.28,3.76
0.59,4.62,2.65,9.1,5.39,9.74,4.82,6.01,2.03
1.48,3.92,2.12,6.13,5.42,7.9,3.8,4.97,3.38
0.14,6.99,1.53,8.96,7.59,9.23,2.11,8.17,0.89
0.77,4.21,1.66,9.05,4.71,9.31,3.88,7.05,3.56
2.83,4.43,3.54,8.18,4.82,9.11,5.84,6.6,3.04
2.46,3.44,3.07,6.03,4.08,6.87,1.05,5.38,1.08
0.68,0.98,0.83,7.41,1.89,7.73,6.35,7.64,1.7
1.65,5.34,1.79,5.96,5.81,7.18,2.61,5.18,1.17
1.27,4.43,4.42,9.36,5.73,9.66,5.9,8.8,3.0
0.83,4.79,3.3,8.69,5.42,8.91,0.77,6.85,0.66
0.81,6.9,2.43,9.61,8.04,9.88,7.19,9.87,3.94
0.08,4.83,0.78,6.21,5.04,6.29,4.18,5.83,3.68
0.21,4.08,1.42,8.1,7.77,9.15,2.88,5.08,2.93
3.13,6.95,4.46,8.5,7.6,9.58,3.01,5.45,2.18
1.3,5.53,2.29,6.59,5.59,9.77,6.19,6.98,5.11
1.55,4.96,1.97,7.17,6.41,8.93,3.35,8.65,3.12
0.18,4.88,3.79,9.04,5.74,9.37,3.55,5.46,1.97
2.89,5.19,4.07,7.6,5.38,8.75,5.58,7.23,3.3
0.14,3.61,1.14,7.02,6.53,8.03,5.91,6.66,3.24
0.06,2.12,0.85,5.86,3.59,6.78,1.98,6.32,1.04
4.4,4.58,4.54,9.73,5.75,9.9,6.32,9.3,0.3
1.77,2.81,2.25,7.25,5.61,7.35,7.01,7.33,6.1
0.23,5.15,2.59,7.94,7.59,8.69,4.12,6.92,2.44
